forum,title,keywords,abstract,pdf,match,authors,venue,year,type
https://openreview.net/forum?id=l754zmZTT_,Extrapolation Towards Imaginary 0-Nearest Neighbour and Its Improved Convergence Rate,Extrapolation Towards Imaginary 0-Nearest Neighbour and Its Improved Convergence Rate,Extrapolation Towards Imaginary 0-Nearest Neighbour and Its Improved Convergence Rate,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/f9028faec74be6ec9b852b0a542e2f39-Paper.pdf,stupidity,"['Akifumi Okuno', 'Hidetoshi Shimodaira']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=l71U8yJMU2s,Group Contextual Encoding for 3D Point Clouds,Group Contextual Encoding for 3D Point Clouds,Group Contextual Encoding for 3D Point Clouds,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/9b72e31dac81715466cd580a448cf823-Paper.pdf,stupidity,"['Xu Liu', 'Chengtao Li', 'Jian Wang', 'Jingbo Wang', 'Boxin Shi', 'Xiaodong He']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=l6eT4A2f9H,Optimal Best-arm Identification in Linear Bandits,Optimal Best-arm Identification in Linear Bandits,Optimal Best-arm Identification in Linear Bandits,https://openreview.nethttps://arxiv.org/pdf/2006.16073v1.pdf,stupidity,"['Yassir Jedra', 'Alexandre Proutiere']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=l4tuKK79WRL,Sparse learning with CART,Sparse learning with CART,Sparse learning with CART,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/85fc37b18c57097425b52fc7afbb6969-Paper.pdf,stupidity,['Jason M. Klusowski'],NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=l4Fq7zFZfTK,Task-agnostic Exploration in Reinforcement Learning,Task-agnostic Exploration in Reinforcement Learning,Task-agnostic Exploration in Reinforcement Learning,https://openreview.nethttps://arxiv.org/pdf/2006.09497v1.pdf,stupidity,"['Xuezhou Zhang', 'Yuzhe ma', 'Adish Singla']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=l1u441Jl-FR,EvolveGraph: Multi-Agent Trajectory Prediction with Dynamic Relational Reasoning,EvolveGraph: Multi-Agent Trajectory Prediction with Dynamic Relational Reasoning,EvolveGraph: Multi-Agent Trajectory Prediction with Dynamic Relational Reasoning,https://openreview.nethttps://arxiv.org/pdf/2003.13924v3.pdf,stupidity,"['Jiachen Li', 'Fan Yang', 'Masayoshi Tomizuka', 'Chiho Choi']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=kxxVhjFgj9Y,CLEARER: Multi-Scale Neural Architecture Search for Image Restoration,CLEARER: Multi-Scale Neural Architecture Search for Image Restoration,CLEARER: Multi-Scale Neural Architecture Search for Image Restoration,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/c6e81542b125c36346d9167691b8bd09-Paper.pdf,stupidity,"['Yuanbiao Gou', 'Boyun Li', 'Zitao Liu', 'Songfan Yang', 'Xi Peng']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=kuymmFlAmB,Learning Optimal Representations with the Decodable Information Bottleneck,Learning Optimal Representations with the Decodable Information Bottleneck,Learning Optimal Representations with the Decodable Information Bottleneck,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/d8ea5f53c1b1eb087ac2e356253395d8-Paper.pdf,stupidity,"['Yann Dubois', 'Douwe Kiela', 'David J. Schwab', 'Ramakrishna Vedantam']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=kuWU0sXidvX,Evaluating and Rewarding Teamwork Using Cooperative Game Abstractions,Evaluating and Rewarding Teamwork Using Cooperative Game Abstractions,Evaluating and Rewarding Teamwork Using Cooperative Game Abstractions,https://openreview.nethttps://arxiv.org/pdf/2006.09538v1.pdf,stupidity,"['Tom Yan', 'Christian Kroer', 'Alexander Peysakhovich']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=kttMjfAdJlj,Learning abstract structure for drawing by efficient motor program induction,Learning abstract structure for drawing by efficient motor program induction,Learning abstract structure for drawing by efficient motor program induction,https://openreview.nethttps://arxiv.org/pdf/2008.03519v1.pdf,stupidity,"['Lucas Y. Tian', 'Kevin Ellis', 'Marta Kryven', 'Joshua B. Tenenbaum']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=kr_ovbgNhjA,Rethinking Learnable Tree Filter for Generic Feature Transform,Rethinking Learnable Tree Filter for Generic Feature Transform,Rethinking Learnable Tree Filter for Generic Feature Transform,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/2952351097998ac1240cb2ab7333a3d2-Paper.pdf,stupidity,"['Lin Song', 'Yanwei Li', 'Zhengkai Jiang', 'Zeming Li', 'Xiangyu Zhang', 'Hongbin Sun', 'Jian Sun', 'Nanning Zheng']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=kqqhHoZtKQU,Kernelized information bottleneck leads to biologically plausible 3-factor Hebbian learning in deep networks,Kernelized information bottleneck leads to biologically plausible 3-factor Hebbian learning in deep networks,Kernelized information bottleneck leads to biologically plausible 3-factor Hebbian learning in deep networks,https://openreview.nethttps://arxiv.org/pdf/2006.07123v1.pdf,stupidity,"['Roman Pogodin', 'Peter E. Latham']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=kpjWoxQoYl3,SEVIR : A Storm Event Imagery Dataset for Deep Learning Applications in Radar and Satellite Meteorology,SEVIR : A Storm Event Imagery Dataset for Deep Learning Applications in Radar and Satellite Meteorology,SEVIR : A Storm Event Imagery Dataset for Deep Learning Applications in Radar and Satellite Meteorology,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/fa78a16157fed00d7a80515818432169-Paper.pdf,stupidity,"['Mark Veillette', 'Siddharth Samsi', 'Chris Mattioli']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=klymdKtugLU,Handling Missing Data with Graph Representation Learning,Handling Missing Data with Graph Representation Learning,Handling Missing Data with Graph Representation Learning,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/dc36f18a9a0a776671d4879cae69b551-Paper.pdf,stupidity,"['Jiaxuan You', 'Xiaobai Ma', 'Daisy Yi Ding', 'Mykel Kochenderfer', 'Jure Leskovec']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=klprYA9AGJM,On Correctness of Automatic Differentiation for Non-Differentiable Functions,On Correctness of Automatic Differentiation for Non-Differentiable Functions,On Correctness of Automatic Differentiation for Non-Differentiable Functions,https://openreview.nethttps://arxiv.org/pdf/2006.06903v1.pdf,stupidity,"['Wonyeol Lee', 'Hangyeol Yu', 'Xavier Rival', 'Hongseok Yang']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=kjDn3hKB1VB,On Reward-Free Reinforcement Learning with Linear Function Approximation,On Reward-Free Reinforcement Learning with Linear Function Approximation,On Reward-Free Reinforcement Learning with Linear Function Approximation,https://openreview.nethttps://arxiv.org/pdf/2006.11274v1.pdf,stupidity,"['Ruosong Wang', 'Simon S. Du', 'Lin F. Yang', 'Ruslan Salakhutdinov']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=kiuLwNiAe4j,Asymptotic normality and confidence intervals for derivatives of 2-layers neural network in the random features model,Asymptotic normality and confidence intervals for derivatives of 2-layers neural network in the random features model,Asymptotic normality and confidence intervals for derivatives of 2-layers neural network in the random features model,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/d87ca511e2a8593c8039ef732f5bffed-Paper.pdf,stupidity,"['Yiwei Shen', 'Pierre C Bellec']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=ki77HplU944,The Origins and Prevalence of Texture Bias in Convolutional Neural Networks,The Origins and Prevalence of Texture Bias in Convolutional Neural Networks,The Origins and Prevalence of Texture Bias in Convolutional Neural Networks,https://openreview.nethttps://arxiv.org/pdf/1911.09071v2.pdf,stupidity,"['Katherine L. Hermann', 'Ting Chen', 'Simon Kornblith']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=kZNdPOlmVN,Exploiting weakly supervised visual patterns to learn from partial annotations,Exploiting weakly supervised visual patterns to learn from partial annotations,Exploiting weakly supervised visual patterns to learn from partial annotations,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/066ca7bf90807fcd8e4f1eaef4e4e8f7-Paper.pdf,stupidity,"['Kaustav Kundu', 'Joseph Tighe']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=kWD6aMk1OzW,Safe Reinforcement Learning via Curriculum Induction,Safe Reinforcement Learning via Curriculum Induction,Safe Reinforcement Learning via Curriculum Induction,https://openreview.nethttps://arxiv.org/pdf/2006.12136v1.pdf,stupidity,"['Matteo Turchetta', 'Andrey Kolobov', 'Shital Shah', 'Andreas Krause', 'Alekh Agarwal']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=kUoKlip5jx-,A Simple and Efficient Smoothing Method for Faster Optimization and Local Exploration,A Simple and Efficient Smoothing Method for Faster Optimization and Local Exploration,A Simple and Efficient Smoothing Method for Faster Optimization and Local Exploration,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/481d462e46c2ab976294271a175b8929-Paper.pdf,stupidity,"['Kevin Scaman', 'Ludovic Dos Santos', 'Merwan Barlier', 'Igor Colin']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=kRi4KspyKW8,Off-Policy Interval Estimation with Lipschitz Value Iteration,Off-Policy Interval Estimation with Lipschitz Value Iteration,Off-Policy Interval Estimation with Lipschitz Value Iteration,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/59accb9fe696ce55e28b7d23a009e2d1-Paper.pdf,stupidity,"['Ziyang Tang', 'Yihao Feng', 'Na Zhang', 'Jian Peng', 'Qiang Liu']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=kPzRvtb7DkB,Learning Manifold Implicitly via Explicit Heat-Kernel Learning,Learning Manifold Implicitly via Explicit Heat-Kernel Learning,Learning Manifold Implicitly via Explicit Heat-Kernel Learning,https://openreview.nethttps://arxiv.org/pdf/2010.01761v1.pdf,stupidity,"['Yufan Zhou', 'Changyou Chen', 'Jinhui Xu']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=kMmVIs7HF4q,Calibrating Deep Neural Networks using Focal Loss,Calibrating Deep Neural Networks using Focal Loss,Calibrating Deep Neural Networks using Focal Loss,https://openreview.nethttps://arxiv.org/pdf/2002.09437v1.pdf,stupidity,"['Jishnu Mukhoti', 'Viveka Kulharia', 'Amartya Sanyal', 'Stuart Golodetz', 'Philip H. S. Torr', 'Puneet K. Dokania']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=kMc6kQdapIZ,Differentiable Augmentation for Data-Efficient GAN Training,Differentiable Augmentation for Data-Efficient GAN Training,Differentiable Augmentation for Data-Efficient GAN Training,https://openreview.nethttps://arxiv.org/pdf/2006.10738v2.pdf,stupidity,"['Shengyu Zhao', 'Zhijian Liu', 'Ji Lin', 'Jun-Yan Zhu', 'Song Han']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=kLfacta6qfe,A Group-Theoretic Framework for Data Augmentation,A Group-Theoretic Framework for Data Augmentation,A Group-Theoretic Framework for Data Augmentation,https://openreview.nethttps://arxiv.org/pdf/1907.10905v3.pdf,stupidity,"['Shuxiao Chen', 'Edgar Dobriban', 'Jane H Lee']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=kKfbAYv6RdB,Deep Archimedean Copulas,Deep Archimedean Copulas,Deep Archimedean Copulas,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/10eb6500bd1e4a3704818012a1593cc3-Paper.pdf,stupidity,"['Chun Kai Ling', 'Fei Fang', 'J. Zico Kolter']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=kEbkh3xjBo,Universal Domain Adaptation through Self Supervision,Universal Domain Adaptation through Self Supervision,Universal Domain Adaptation through Self Supervision,https://openreview.nethttps://arxiv.org/pdf/2002.07953v3.pdf,stupidity,"['Kuniaki Saito', 'Donghyun Kim', 'Stan Sclaroff', 'Kate Saenko']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=kE8uKL1UsD3,DeepI2I: Enabling Deep Hierarchical Image-to-Image Translation by Transferring from GANs,DeepI2I: Enabling Deep Hierarchical Image-to-Image Translation by Transferring from GANs,DeepI2I: Enabling Deep Hierarchical Image-to-Image Translation by Transferring from GANs,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/88855547570f7ff053fff7c54e5148cc-Paper.pdf,stupidity,"['Yaxing Wang', 'Lu Yu', 'Joost Van de Weijer']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=kDSpn-slsYI,Neurosymbolic Reinforcement Learning with Formally Verified Exploration,Neurosymbolic Reinforcement Learning with Formally Verified Exploration,Neurosymbolic Reinforcement Learning with Formally Verified Exploration,https://openreview.nethttps://arxiv.org/pdf/2009.12612v1.pdf,stupidity,"['Greg Anderson', 'Abhinav Verma', 'Isil Dillig', 'Swarat Chaudhuri']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=kC_sDkfN1cR,Adversarially Robust Few-Shot Learning: A Meta-Learning Approach,Adversarially Robust Few-Shot Learning: A Meta-Learning Approach,Adversarially Robust Few-Shot Learning: A Meta-Learning Approach,https://openreview.nethttps://arxiv.org/pdf/1910.00982v2.pdf,stupidity,"['Micah Goldblum', 'Liam Fowl', 'Tom Goldstein']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=k0f5v9DzGoH,Convolutional Generation of Textured 3D Meshes,Convolutional Generation of Textured 3D Meshes,Convolutional Generation of Textured 3D Meshes,https://openreview.nethttps://arxiv.org/pdf/2006.07660v1.pdf,stupidity,"['Dario Pavllo', 'Graham Spinks', 'Thomas Hofmann', 'Marie-Francine Moens', 'Aurelien Lucchi']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=k-s-TUl1m0,Part-dependent Label Noise: Towards Instance-dependent Label Noise,Part-dependent Label Noise: Towards Instance-dependent Label Noise,Part-dependent Label Noise: Towards Instance-dependent Label Noise,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/5607fe8879e4fd269e88387e8cb30b7e-Paper.pdf,stupidity,"['Xiaobo Xia', 'Tongliang Liu', 'Bo Han', 'Nannan Wang', 'Mingming Gong', 'Haifeng Liu', 'Gang Niu', 'DaCheng Tao', 'Masashi Sugiyama']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=k-qLPfcu2ly,Dirichlet Graph Variational Autoencoder,Dirichlet Graph Variational Autoencoder,Dirichlet Graph Variational Autoencoder,https://openreview.nethttps://arxiv.org/pdf/2010.04408v1.pdf,stupidity,"['Jia Li', 'Tomasyu Yu Jiajin Li', 'Honglei Zhang', 'Kangfei Zhao', 'Yu Rong', 'Hong Cheng']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=k-dZxhx6B3U,Improved Guarantees for k-means++ and k-means++ Parallel,Improved Guarantees for k-means++ and k-means++ Parallel,Improved Guarantees for k-means++ and k-means++ Parallel,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/ba304f3809ed31d0ad97b5a2b5df2a39-Paper.pdf,stupidity,"['Konstantin Makarychev', 'Aravind Reddy', 'Liren Shan']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=jzJjFnOWcB,Bayesian Pseudocoresets,Bayesian Pseudocoresets,Bayesian Pseudocoresets,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/ab452534c5ce28c4fbb0e102d4a4fb2e-Paper.pdf,stupidity,"['Dionysis Manousakas', 'Zuheng Xu', 'Cecilia Mascolo', 'Trevor Campbell']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=jy-7V9pJWFH,Hierarchical Poset Decoding for Compositional Generalization in Language,Hierarchical Poset Decoding for Compositional Generalization in Language,Hierarchical Poset Decoding for Compositional Generalization in Language,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/4d7e0d72898ae7ea3593eb5ebf20c744-Paper.pdf,stupidity,"['Yinuo Guo', 'Zeqi Lin', 'Jian-Guang Lou', 'Dongmei Zhang']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=jxTSnL4uGK_,Learning to Prove Theorems by Learning to Generate Theorems,Learning to Prove Theorems by Learning to Generate Theorems,Learning to Prove Theorems by Learning to Generate Theorems,https://openreview.nethttps://arxiv.org/pdf/2002.07019v1.pdf,stupidity,"['Mingzhe Wang', 'Jia Deng']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=jrPNv6ncXvo,Recovery of sparse linear classifiers from mixture of responses,Recovery of sparse linear classifiers from mixture of responses,Recovery of sparse linear classifiers from mixture of responses,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/a89b71bb5227c75d463dd82a03115738-Paper.pdf,stupidity,"['Venkata Gandikota', 'Arya Mazumdar', 'Soumyabrata Pal']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=jnrbu9BPCnL,HiFi-GAN: Generative Adversarial Networks for Efficient and High Fidelity Speech Synthesis,HiFi-GAN: Generative Adversarial Networks for Efficient and High Fidelity Speech Synthesis,HiFi-GAN: Generative Adversarial Networks for Efficient and High Fidelity Speech Synthesis,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/c5d736809766d46260d816d8dbc9eb44-Paper.pdf,stupidity,"['Jungil Kong', 'Jaehyeon Kim', 'Jaekyoung Bae']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=jnfYt9Mmi9p,RATT: Recurrent Attention to Transient Tasks for Continual Image Captioning,RATT: Recurrent Attention to Transient Tasks for Continual Image Captioning,RATT: Recurrent Attention to Transient Tasks for Continual Image Captioning,https://openreview.nethttps://arxiv.org/pdf/2007.06271v1.pdf,stupidity,"['Riccardo Del Chiaro', 'Bartłomiej Twardowski', 'Andrew D. Bagdanov', 'Joost Van de Weijer']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=jnPinLhQ18o,Hierarchical nucleation in deep neural networks,Hierarchical nucleation in deep neural networks,Hierarchical nucleation in deep neural networks,https://openreview.nethttps://arxiv.org/pdf/2007.03506v2.pdf,stupidity,"['Diego Doimo', 'Aldo Glielmo', 'Alessio Ansuini', 'Alessandro Laio']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=jmHQ0jEQ_1U,Training Normalizing Flows with the Information Bottleneck for Competitive Generative Classification,Training Normalizing Flows with the Information Bottleneck for Competitive Generative Classification,Training Normalizing Flows with the Information Bottleneck for Competitive Generative Classification,https://openreview.nethttps://arxiv.org/pdf/2001.06448v4.pdf,stupidity,"['Lynton Ardizzone', 'Radek Mackowiak', 'Carsten Rother', 'Ullrich Köthe']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=jmFhKBmCiUB,Characterizing emergent representations in a space of candidate learning rules for deep networks,Characterizing emergent representations in a space of candidate learning rules for deep networks,Characterizing emergent representations in a space of candidate learning rules for deep networks,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/6275d7071d005260ab9d0766d6df1145-Paper.pdf,stupidity,"['Yinan Cao', 'Christopher Summerfield', 'Andrew Saxe']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=jkmes3xaQr3,Continuous Object Representation Networks: Novel View Synthesis without Target View Supervision,Continuous Object Representation Networks: Novel View Synthesis without Target View Supervision,Continuous Object Representation Networks: Novel View Synthesis without Target View Supervision,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/43a7c24e2d1fe375ce60d84ac901819f-Paper.pdf,stupidity,"['Nicolai Häni', 'Selim Engin', 'Jun-Jee Chao', 'Volkan Isler']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=jcndfrTDOX,Convergence of Meta-Learning with Task-Specific Adaptation over Partial Parameters,Convergence of Meta-Learning with Task-Specific Adaptation over Partial Parameters,Convergence of Meta-Learning with Task-Specific Adaptation over Partial Parameters,https://openreview.nethttps://arxiv.org/pdf/2006.09486v2.pdf,stupidity,"['Kaiyi Ji', 'Jason D. Lee', 'Yingbin Liang', 'H. Vincent Poor']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=jcXp7iY-A5t,What went wrong and when?\\ Instance-wise feature importance for time-series black-box models,What went wrong and when?\\ Instance-wise feature importance for time-series black-box models,What went wrong and when?\\ Instance-wise feature importance for time-series black-box models,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/08fa43588c2571ade19bc0fa5936e028-Paper.pdf,stupidity,"['Sana Tonekaboni', 'Shalmali Joshi', 'Kieran Campbell', 'David K. Duvenaud', 'Anna Goldenberg']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=jVwXeEqLL0,Coupling-based Invertible Neural Networks Are Universal Diffeomorphism Approximators,Coupling-based Invertible Neural Networks Are Universal Diffeomorphism Approximators,Coupling-based Invertible Neural Networks Are Universal Diffeomorphism Approximators,https://openreview.nethttps://arxiv.org/pdf/2006.11469v1.pdf,stupidity,"['Takeshi Teshima', 'Isao Ishikawa', 'Koichi Tojo', 'Kenta Oono', 'Masahiro Ikeda', 'Masashi Sugiyama']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=jRzFKMqSF5S,Dual-Free Stochastic Decentralized Optimization with Variance Reduction,Dual-Free Stochastic Decentralized Optimization with Variance Reduction,Dual-Free Stochastic Decentralized Optimization with Variance Reduction,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/e22312179bf43e61576081a2f250f845-Paper.pdf,stupidity,"['Hadrien Hendrikx', 'Francis Bach', 'Laurent Massoulié']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=jRlTbVhPs0w,Hard Negative Mixing for Contrastive Learning,Hard Negative Mixing for Contrastive Learning,Hard Negative Mixing for Contrastive Learning,https://openreview.nethttps://arxiv.org/pdf/2010.01028v1.pdf,stupidity,"['Yannis Kalantidis', 'Mert Bulent Sariyildiz', 'Noe Pion', 'Philippe Weinzaepfel', 'Diane Larlus']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=jK4mO5XuRcf,A Closer Look at Accuracy vs. Robustness,A Closer Look at Accuracy vs. Robustness,A Closer Look at Accuracy vs. Robustness,https://openreview.nethttps://arxiv.org/pdf/2003.02460v3.pdf,stupidity,"['Yao-Yuan Yang', 'Cyrus Rashtchian', 'Hongyang Zhang', 'Ruslan Salakhutdinov', 'Kamalika Chaudhuri']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=jIVRpIlD-G,A polynomial-time algorithm for learning nonparametric causal graphs,A polynomial-time algorithm for learning nonparametric causal graphs,A polynomial-time algorithm for learning nonparametric causal graphs,https://openreview.nethttps://arxiv.org/pdf/2006.11970v1.pdf,stupidity,"['Ming Gao', 'Yi Ding', 'Bryon Aragam']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=jHryIqTu_N,Semi-Supervised Partial Label Learning via Confidence-Rated Margin Maximization,Semi-Supervised Partial Label Learning via Confidence-Rated Margin Maximization,Semi-Supervised Partial Label Learning via Confidence-Rated Margin Maximization,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/4dea382d82666332fb564f2e711cbc71-Paper.pdf,stupidity,"['Wei Wang', 'Min-Ling Zhang']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=j9xcFqo1uDk,Projection Efficient Subgradient Method and Optimal Nonsmooth Frank-Wolfe Method,Projection Efficient Subgradient Method and Optimal Nonsmooth Frank-Wolfe Method,Projection Efficient Subgradient Method and Optimal Nonsmooth Frank-Wolfe Method,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/8f468c873a32bb0619eaeb2050ba45d1-Paper.pdf,stupidity,"['Kiran Koshy Thekumparampil', 'Prateek Jain', 'Praneeth Netrapalli', 'Sewoong Oh']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=j8M78ad87y,SOLOv2: Dynamic and Fast Instance Segmentation,SOLOv2: Dynamic and Fast Instance Segmentation,SOLOv2: Dynamic and Fast Instance Segmentation,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/cd3afef9b8b89558cd56638c3631868a-Paper.pdf,stupidity,"['Xinlong Wang', 'Rufeng Zhang', 'Tao Kong', 'Lei LI', 'Chunhua Shen']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=j6vRAVfFs6,Learning Diverse and Discriminative Representations via the Principle of Maximal Coding Rate Reduction,Learning Diverse and Discriminative Representations via the Principle of Maximal Coding Rate Reduction,Learning Diverse and Discriminative Representations via the Principle of Maximal Coding Rate Reduction,https://openreview.nethttps://arxiv.org/pdf/2006.08558v1.pdf,stupidity,"['Yaodong Yu', 'Kwan Ho Ryan Chan', 'Chong You', 'Chaobing Song', 'Yi Ma']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=j6hR-kUcA1S,Optimal Robustness-Consistency Trade-offs for Learning-Augmented Online Algorithms,Optimal Robustness-Consistency Trade-offs for Learning-Augmented Online Algorithms,Optimal Robustness-Consistency Trade-offs for Learning-Augmented Online Algorithms,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/5bd844f11fa520d54fa5edec06ea2507-Paper.pdf,stupidity,"['Alexander Wei', 'Fred Zhang']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=j5v1BgdvG4,Consistency Regularization for Certified Robustness of Smoothed Classifiers,Consistency Regularization for Certified Robustness of Smoothed Classifiers,Consistency Regularization for Certified Robustness of Smoothed Classifiers,https://openreview.nethttps://arxiv.org/pdf/2006.04062v2.pdf,stupidity,"['Jongheon Jeong', 'Jinwoo Shin']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=j5lRYtELG-,MeshSDF: Differentiable Iso-Surface Extraction,MeshSDF: Differentiable Iso-Surface Extraction,MeshSDF: Differentiable Iso-Surface Extraction,https://openreview.nethttps://arxiv.org/pdf/2006.03997v1.pdf,stupidity,"['Edoardo Remelli', 'Artem Lukoianov', 'Stephan R. Richter', 'Benoît Guillard', 'Timur Bagautdinov', 'Pierre Baque', 'Pascal Fua']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=j3qeG4KXnJj,Generating Adjacency-Constrained Subgoals in Hierarchical Reinforcement Learning,Generating Adjacency-Constrained Subgoals in Hierarchical Reinforcement Learning,Generating Adjacency-Constrained Subgoals in Hierarchical Reinforcement Learning,https://openreview.nethttps://arxiv.org/pdf/2006.11485v1.pdf,stupidity,"['Tianren Zhang', 'Shangqi Guo', 'Tian Tan', 'Xiaolin Hu', 'Feng Chen']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=j2Nuizl9waL,Projection Robust Wasserstein Distance and Riemannian Optimization,Projection Robust Wasserstein Distance and Riemannian Optimization,Projection Robust Wasserstein Distance and Riemannian Optimization,https://openreview.nethttps://arxiv.org/pdf/2006.07458v3.pdf,stupidity,"['Tianyi Lin', 'Chenyou Fan', 'Nhat Ho', 'Marco Cuturi', 'Michael. I. Jordan']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=izWaoFTHKEq,Model Class Reliance for Random Forests,Model Class Reliance for Random Forests,Model Class Reliance for Random Forests,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/fd512441a1a791770a6fa573d688bff5-Paper.pdf,stupidity,"['Gavin Smith', 'Roberto Mansilla', 'James Goulding']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=ix-_1Wdcyml,Big Self-Supervised Models are Strong Semi-Supervised Learners,Big Self-Supervised Models are Strong Semi-Supervised Learners,Big Self-Supervised Models are Strong Semi-Supervised Learners,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/fcbc95ccdd551da181207c0c1400c655-Paper.pdf,stupidity,"['Ting Chen', 'Simon Kornblith', 'Kevin Swersky', 'Mohammad Norouzi', 'Geoffrey Hinton']",NeurIPS.cc,2020,Conference
