forum,title,keywords,abstract,pdf,match,authors,venue,year,type
https://openreview.net/forum?id=BklhoQ258B,Compressed Sensing and Overparametrized Networks: Overfitting Peaks in a Model of Misparametrized Sparse Regression in the Interpolation Limit,"['compressed sensing', 'overfitting', 'perfect fitting', 'double descent', 'thermodynamic limit', 'interpolation']","Current practice in machine learning is to employ deep nets in an overparametrized limit, with the nominal number of parameters typically exceeding the number of measurements. This resembles the situation in compressed sensing, or in sparse regression with $l_1$ penalty terms, and provides a theoretical avenue for understanding phenomena that arise in the context of deep nets. One such phenonemon is the success of deep nets in providing good generalization in an interpolating regime with zero training error. Traditional statistical practice calls for regularization or smoothing to prevent ""overfitting"" (poor generalization performance). However, recent work shows that there exist data interpolation procedures which are statistically consistent and provide good generalization performance\cite{belkin2018overfitting} (""perfect fitting""). In this context, it has been suggested that ""classical"" and ""modern"" regimes for machine learning are separated by a peak in the generalization error (""risk"") curve, a phenomenon dubbed ""double descent""\cite{belkin2019reconciling}. While such overfitting peaks do exist and arise from ill-conditioned design matrices, here we challenge the interpretation of the overfitting peak as demarcating the regime where good generalization occurs under overparametrization. 

We propose a model of Misparamatrized Sparse Regression (MiSpaR) and analytically compute the GE curves for $l_2$ and $l_1$ penalties. We show that the overfitting peak arising in the interpolation limit is dissociated from the regime of good generalization. The analytical expressions are obtained in the so called ""thermodynamic"" limit. We find an additional interesting phenomenon: increasing overparametrization in the fitting model increases sparsity, which should intuitively improve performance of $l_1$ penalized regression. However, at the same time, the relative number of measurements decrease compared to the number of fitting parameters, and eventually overparametrization does lead to poor generalization. Nevertheless, $l_1$ penalized regression can show good generalization performance under conditions of data interpolation even with a large amount of overparametrization. These results provide a theoretical avenue into studying inverse problems in the interpolating regime using overparametrized fitting functions such as deep nets. ",https://openreview.net/pdf/174a8eec53bcba3b5a7d02f824521274cfd5a174.pdf,stupidity,['Partha P Mitra'],NeurIPS.cc,2019,Workshop
https://openreview.net/forum?id=Bkec3m3q8B,Neural reparameterization improves structural optimization,"['deep image prior', 'untrained neural networks', 'structural optimization']","Structural optimization is a popular method for designing objects such as bridge trusses, airplane wings, and optical devices. Unfortunately, the quality of solutions depends heavily on how the problem is parameterized. In this paper, we propose using the implicit bias over functions induced by neural networks to improve the parameterization of structural optimization. Rather than directly optimizing densities on a grid, we instead optimize the parameters of a neural network which outputs those densities. This reparameterization leads to different and often better solutions. On a selection of 116 structural optimization tasks, our approach produced significantly better designs than baseline methods.",https://openreview.net/pdf/ad439b53f0423a7dde132d7e387bc5ed1a247207.pdf,stupidity,"['Stephan Hoyer', 'Jascha Sohl-Dickstein', 'Sam Greydanus']",NeurIPS.cc,2019,Workshop
https://openreview.net/forum?id=BJx3nXn9Ir,Auto-encoders for compressed sensing,[],"Compressed sensing is about recovering a structured high-dimensional signal  ${\bf x}\in R^n$ from its under-determined noisy linear measurements ${\bf y}\in R^m$, where $m\ll n$. While the vast majority of the literature in this area is on sparse signals, in recent years, there has been considerable progress on compressed sensing  of signals with structures beyond sparsity. One of the promising approaches in this field is to employ generative models that are based on trained neural networks. 
In this paper, we study the performance of an iterative algorithm  based on projected gradient descent that employs an auto-encoder to define and enforce the source structure. The auto-encoder is defined by a generative function $g:R^k\rightarrow R^n$ and a separate neural network that is trained to function as the inverse of $g$. We prove that, for a generative model $g$ with $\ell_2$ representation error $\delta$,  given roughly $m>40k\log{1\over \delta}$ measurements, such an algorithm converges, even in the presence of additive white Gaussian noise. ",https://openreview.net/pdf/514309169e16dac86f4a70ae9751f1e2253afdfb.pdf,stupidity,"['Pei Peng', 'Shirin Jalali', 'Xin Yuan']",NeurIPS.cc,2019,Workshop
https://openreview.net/forum?id=BJlD2X3qUB,PatchDIP Exploiting Patch Redundancy in Deep Image Prior for Denoising,"['deep image prior', 'image denoising', 'patch recurrence']","The structure of a deep convolutional neural network initialized with random weights is able to sufficiently capture the patterns in a natural image. This finding motivates using deep neural network as an effective prior for natural images. In this work, we show that this strong prior, enforced by the structure of a ConvNet, can be augmented with the information that recurs in different patches of a natural image to boost the performance. We demonstrate that the self-similarity in the image patches can be exploited alongside deep image prior by optimizing the network weights to fit patches extracted from a single noisy image. Our results indicate that employing deep image prior on noisy patches provides an additional disincentive for the network to fit noise, and is encouraged to exploit redundancies among the patches yielding better denoising performance.
",https://openreview.net/pdf/f09b569521106a780d200da6adc4106e81cdf8a0.pdf,stupidity,"['Muhammad Asim', 'Fahad Shamshad', 'Ali Ahmed']",NeurIPS.cc,2019,Workshop
https://openreview.net/forum?id=BJgmnmn5Lr,Generative Models for Low-Dimensional Video Representation and Compressive Sensing,"['generative network', 'deep image prior', 'nonlinear embedding']","Generative priors have become highly effective in solving inverse problems including denoising, inpainting, and reconstruction from few and noisy measurements. With a generative model we can represent an image with a much lower dimensional latent codes. In the context of compressive sensing, if the unknown image belongs to the range of a pretrained generative network, then we can recover the image by estimating the underlying compact latent code from the available measurements. However, recent studies revealed that even untrained deep neural networks can work as a prior for recovering natural images. These approaches update the network weights keeping latent codes fixed to reconstruct the target image from the given measurements. In this paper, we optimize over network weights and latent codes to use untrained generative network as prior for video compressive sensing problem. We show that by optimizing over latent code, we can additionally get concise representation of the frames which retain the structural similarity of the video frames. We also apply low-rank constraint on the latent codes to represent the video sequences in even lower dimensional latent space. We empirically show that our proposed methods provide better or comparable accuracy and low computational complexity compared to the existing methods.",https://openreview.net/pdf/726c1327a45b5d7c357969ba09505e4a08b8e833.pdf,stupidity,"['Rakib Hyder', 'M. Salman Asif']",NeurIPS.cc,2019,Workshop
https://openreview.net/forum?id=B1xsi725IB,A Hybrid Architecture for On-Device Compressive Machine Learning,"['Deep Learning', 'Compressive Sensing', 'Machine Learning', 'Internet of Things']","Developing machine learning techniques that can protect the privacy of users’ data is of utmost importance, as tracking and selling our digital data (often without our permission and knowledge) has become a booming business model. By processing the data on the device that has collected the data, we can dramatically increase the level of privacy. On-device machine offers several additional benefits, such as low latency, efficient use of network bandwidth, and more autonomy. However, many devices deployed on the “edge” have very limited memory, weak processors, and scarce energy supply. This poses the challenge of envisioning new machine learning architectures that can function properly under such dire conditions. This issue is particularly urgent with the emergence of the Internet of Things.

We propose a hybrid hardware-software framework that facilitates increased privacy protection due to on-device processing and moreover has the potential to significantly reduce the computational complexity and memory requirements of on-device machine learning. In the first step, inspired by compressive sensing, data is collected in compressed form simultaneously with the sensing process. Thus this compression happens already at the hardware level during data acquisition. But unlike in compressive sensing, this compression is achieved via a projection operator that is specifically tailored to the desired machine learning task. The second step consists of a specially designed and trained deep network. Numerical simulations in image classification illustrate the viability of our method.",https://openreview.net/pdf/8baf7035009b5713a617569f5221c494e4782d65.pdf,stupidity,"['Yang Li', 'Thomas Strohmer']",NeurIPS.cc,2019,Workshop
https://openreview.net/forum?id=B1gznX3q8S,Improving Limited Angle CT Reconstruction with a Robust GAN Prior,"['GANs', 'imaging priors', 'CT reconstruction', 'robustness', 'limited angle CT']","Limited angle CT reconstruction is an under-determined linear inverse problem that requires appropriate regularization techniques to be solved. In this work we study how pre-trained generative adversarial networks (GANs) can be used to clean noisy, highly artifact laden reconstructions from conventional techniques, by effectively projecting onto the inferred image manifold. In particular, we use a robust version of the popularly used GAN prior for inverse problems, based on a recent technique called corruption mimicking, that significantly improves the reconstruction quality. The proposed approach operates in the image space directly, as a result of which it does not need to be trained or require access to the measurement model, is scanner agnostic, and can work over a wide range of sensing scenarios.",https://openreview.net/pdf/be317490fa79ccf76ee3ed77e94c56620189486c.pdf,stupidity,"['Rushil Anirudh', 'Hyojin Kim', 'Jayaraman J. Thiagarajan', 'K. Aditya Mohan', 'Kyle Champley']",NeurIPS.cc,2019,Workshop
https://openreview.net/forum?id=B1g-h7398H,Extreme Few-view CT Reconstruction using Deep Inference,"['Computed Tomography', 'Few-View CT', 'CNN']","Reconstruction of few-view x-ray Computed Tomography (CT) data is a highly ill-posed problem. It is often used in applications that require low radiation dose in clinical CT, rapid industrial scanning, or fixed-gantry CT. Existing analytic or iterative algorithms generally produce poorly reconstructed images, severely deteriorated by artifacts and noise, especially when the number of x-ray projections is considerably low. This paper presents a deep network-driven approach to address extreme few-view CT by incorporating convolutional neural network-based inference into state-of-the-art iterative reconstruction. The proposed method interprets few-view sinogram data using attention-based deep networks to infer the reconstructed image. The predicted image is then used as prior knowledge in the iterative algorithm for final reconstruction. We demonstrate effectiveness of the proposed approach by performing reconstruction experiments on a chest CT dataset. ",https://openreview.net/pdf/41cafda1008d3269d9e6c1eaaf6559188dd3d670.pdf,stupidity,"['Hyojin Kim', 'Rushil Anirudh', 'K. Aditya Mohan', 'Kyle Champley']",NeurIPS.cc,2019,Workshop
https://openreview.net/forum?id=rkeRMT9cLH,BERT Goes to Law School: Quantifying the Competitive Advantage of Access to Large Legal Corpora in Contract Understanding,"['BERT', 'Fine Tuning', 'Legal', 'Documents', 'Contracts', 'Understanding']","Fine-tuning language models, such as BERT, on domain specific corpora has proven to be valuable in domains like scientific papers and biomedical text. In this paper, we show that fine-tuning BERT on legal documents similarly provides valuable improvements on NLP tasks in the legal domain. Demonstrating this outcome is significant for analyzing commercial agreements, because obtaining large legal corpora is challenging due to their confidential nature. As such, we show that having access to large legal corpora is a competitive advantage for commercial applications, and academic research on analyzing contracts.",https://openreview.net/pdf/6005eece2c0d36c860e1b2888e0bdb1b3e9cd0c0.pdf,stupidity,"['Emad Elwany', 'Dave Moore', 'Gaurav Oberoi']",NeurIPS.cc,2019,Workshop
https://openreview.net/forum?id=r1x3GTq5IB,Semantic Structure Extraction for Spreadsheet Tables with a Multi-task Learning Architecture,"['spreadsheet', 'table', 'deep learning', 'semantic']","Semantic structure extraction for spreadsheets includes detecting table regions, recognizing structural components and classifying cell types. Automatic semantic structure extraction is key to automatic data transformation from various table structures into canonical schema so as to enable data analysis and knowledge discovery. However, they are challenged by the diverse table structures and the spatial-correlated semantics on cell grids. To learn spatial correlations and capture semantics on spreadsheets, we have developed a novel learning-based framework for spreadsheet semantic structure extraction. First, we propose a multi-task framework that learns table region, structural components and cell types jointly; second, we leverage the advances of the recent language model to capture semantics in each cell value; third, we build a large human-labeled dataset with broad coverage of table structures. Our evaluation shows that our proposed multi-task framework is highly effective that outperforms the results of training each task separately.",https://openreview.net/pdf/df75806fbf652d23820e44d83196ade78b1ac6e9.pdf,stupidity,"['Haoyu Dong', 'Shijie Liu', 'Zhouyu Fu', 'Shi Han', 'Dongmei Zhang']",NeurIPS.cc,2019,Workshop
https://openreview.net/forum?id=SkxhzT5qIB,Chargrid-OCR: End-to-end trainable Optical Character Recognition through Semantic Segmentation and Object Detection,"['OCR', 'Computer Vision', 'Tesseract', 'Printed documents', 'Document Intelligence']","We present an end-to-end trainable approach for optical character recognition (OCR) on printed documents. It is based on predicting a two-dimensional character grid ('chargrid') representation of a document image as a semantic segmentation task.
To identify individual character instances from the chargrid, we regard characters as objects and use object detection techniques from computer vision.
We demonstrate experimentally that our method outperforms previous state-of-the-art approaches in accuracy while being easily parallelizable on GPU (thereby being significantly faster), as well as easier to train.",https://openreview.net/pdf/40321f7bfc604d7a71c29b1c6406e156c512fd5f.pdf,stupidity,"['Christian Reisswig', 'Anoop R Katti', 'Marco Spinaci', 'Johannes Höhne']",NeurIPS.cc,2019,Workshop
https://openreview.net/forum?id=Ske6GT9c8r,On recognition of Cyrillic Text,"['Computer Vision', 'Optical Character Recognition', 'Transfer Learning', 'Datasets', 'Handwritten Text Recognition', 'Document Intelligence', 'Cyrillic Text']","We introduce the largest (among publicly available) dataset for Cyrillic Handwritten Text Recognition and the first dataset for Cyrillic Text in the Wild Recognition, as well as suggest a method for recognizing Cyrillic Handwritten Text and Text in the Wild. Based on this approach, we develop a system that can reduce the document processing time for one of the largest mathematical competitions in Ukraine by 12 days and the amount of used paper by 0.5 ton.",https://openreview.net/pdf/fc045b4a24ba64805b8273c0f83fffec81149f9e.pdf,stupidity,"['Kostiantyn Liepieshov', 'Oles Dobosevych']",NeurIPS.cc,2019,Workshop
https://openreview.net/forum?id=SJl3z659UH,CORD: A Consolidated Receipt Dataset for Post-OCR Parsing,"['Receipt', 'Dataset', 'Semantic Parsing', 'OCR', 'post-OCR']","OCR is inevitably linked to NLP since its final output is in text. Advances in document intelligence are driving the need for a unified technology that integrates OCR with various NLP tasks, especially semantic parsing. Since OCR and semantic parsing have been studied as separate tasks so far, the datasets for each task on their own are rich, while those for the integrated post-OCR parsing tasks are relatively insufficient. In this study, we publish a consolidated dataset for receipt parsing as the first step towards post-OCR parsing tasks. The dataset consists of thousands of Indonesian receipts, which contains images and box/text annotations for OCR, and multi-level semantic labels for parsing. The proposed dataset can be used to address various OCR and parsing tasks.",https://openreview.net/pdf/aff75f82ef7d5bfdacbea29ada9e0912551e5364.pdf,stupidity,"['Seunghyun Park', 'Seung Shin', 'Bado Lee', 'Junyeop Lee', 'Jaeheung Surh', 'Minjoon Seo', 'Hwalsuk Lee']",NeurIPS.cc,2019,Workshop
https://openreview.net/forum?id=SJgjf695UB,Post-OCR parsing: building simple and robust parser via BIO tagging,"['Post-OCR', 'parsing', 'OCR', 'tagging', 'BIO']","Parsing textual information embedded in images is important for various down- stream tasks. However, many previously developed parsers are limited to handling the information presented in one dimensional sequence format. Here, we present Post Ocr Tagging based parser (POT), a simple and robust parser that can parse visually embedded texts by BIO-tagging the output of optical character recognition (OCR) task. Our shallow parsing approach enables building robust neural parser with less than a thousand labeled data. POT is validated on receipt and namecard parsing tasks.",https://openreview.net/pdf/eb1274f0d65b4c3e30e951b4668b7f982338a628.pdf,stupidity,"['Wonseok Hwang', 'Seonghyeon Kim', 'Minjoon Seo', 'Jinyeong Yim', 'Seunghyun Park', 'Sungrae Park', 'Junyeop Lee', 'Bado Lee', 'Hwalsuk Lee']",NeurIPS.cc,2019,Workshop
https://openreview.net/forum?id=SJgazaq5Ir,Representation Learning in Geology and GilBERT,"['representation learning', 'word2vec', 'universal sentence encoder', 'bert', 'geological embeddings', 'analogs']","Geology lays at the foundation of the oil and gas industry and a good understanding of geology in each newly drilled well can make or break an exploration project with a price tag in the millions of dollars.  Over the past decades, each drilled well have been extensively analyzed, where geology and other petrophysical properties were interpreted by experts and rigorously documented. As this creates a valuable source of information for future drilling success, most of it is stored in PDF files in knowledge silos of companies. Recent advancements in cloud technologies and machine learning techniques are enabling the future to be open-source and access to these technical documents is providing a broad geological knowledge of the different basins in the world.  In this work, we focus on geology reports of wells drilled in the Norwegian Sea with the goal to learn numerical representations for geological descriptions in these fields and utilize these representations to find worldwide geological analogues. The automation of analog identification can improve expert interpretation, exploration success, and save a significant amount of effort and time for oil and gas companies. We will present numerical encoding approaches we took in the pursuit of capturing representations of geological knowledge from files as well as challenges faced during this work and road map towards GilBERT; Geologically informed language modeling with BERT, for the use in geology-based NLP applications in oil-and-gas (O&G) industry.",https://openreview.net/pdf/eab0208dd979b944dd8ef95642d462b58eeb5125.pdf,stupidity,"['Zikri Bayraktar', 'Hedi Driss', 'Marie Lefranc']",NeurIPS.cc,2019,Workshop
https://openreview.net/forum?id=SJgRf659Ur,DeepErase: Weakly Supervised Ink Artifact Removal in Document Text Images,"['document analysis', 'semantic segmentation', 'computer vision']","Still in 2019, many scanned documents come into businesses in non-digital format. Text to be extracted from real world documents is often nestled inside rich formatting, such as tabular structures or forms with fill-in-the-blank boxes or underlines whose ink often touches or even strikes through the ink of the text itself. Such ink artifacts can severely interfere with the performance of recognition algorithms or other downstream processing tasks. In this work, we propose DeepErase, a neural preprocessor to erase ink artifacts from text images. We devise a method to programmatically augment text images with real artifacts, and use them to train a segmentation network in an weakly supervised manner. In additional to high segmentation accuracy, we show that our cleansed images achieve a significant boost in downstream recognition accuracy by popular OCR software such as Tesseract 4.0. We test DeepErase on out-of-distribution datasets (NIST SDB) of scanned IRS tax return forms and achieve double-digit improvements in recognition accuracy over baseline for both printed and handwritten text.",https://openreview.net/pdf/dd6ab3b2126cdc5d3401811a99545ec01cfe1990.pdf,stupidity,"['Yike Qi', 'W. Ronny Huang', 'Qianqian Li', 'Jonathan L. Degange']",NeurIPS.cc,2019,Workshop
https://openreview.net/forum?id=S1xkQac9LB,Towards Neural Similarity Evaluator,[],"We review three limitations of BLEU and ROUGE – the most popular metrics
used to assess reference summaries against hypothesis summaries, come up with
criteria for what a good metric should behave like and propose concrete ways to
assess the performance of a metric in detail and show the potential of Transformers-based Language Models to assess reference summaries against hypothesis summaries.",https://openreview.net/pdf/762b23f00d543ac6e92fd249aec84ff3fcd37522.pdf,stupidity,"['Hassan Kané', 'Yusuf Kocyigit', 'Pelkins Ajanoh', 'Ali Abdalla', 'Mohamed Coulibali']",NeurIPS.cc,2019,Workshop
https://openreview.net/forum?id=S1eTMp59LB,Doc2Dial: a Framework for Dialogue Composition Grounded in Business Documents,"['business documents', 'dialog', 'data set']"," We introduce Doc2Dial, an end-to-end framework for generating conversational data grounded in business documents via crowdsourcing. Such data can be used to train automated dialogue agents performing customer care tasks for the enterprises or organizations. In particular, the framework takes the documents as input and generates the tasks for obtaining the annotations for simulating dialog flows. The dialog flows are used to guide the collection of utterances produced by crowd workers. The outcomes include dialogue data grounded in the given documents, as well as various types of annotations that help ensure the quality of the data and the flexibility to (re)composite dialogues.",https://openreview.net/pdf/d69afd416876b8d1c57a03df733006fcd34b7fed.pdf,stupidity,"['Song Feng', 'Kshitij Fadni', 'Q. Vera Liao', 'Luis A. Lastras']",NeurIPS.cc,2019,Workshop
https://openreview.net/forum?id=S1Mnzp9qLB,Document Enhancement System Using Auto-encoders,"['Document Enhancement', 'document image cleanup', 'Deep Neural Networks', 'Watermark Removal', 'ResNets', 'Skip Connections']",The conversion of scanned documents to digital forms is performed using an Optical Character Recognition (OCR) software. This work focuses on improving the quality of scanned documents in order to improve the OCR output. We create an end-to-end document enhancement pipeline which takes in a set of noisy documents and produces clean ones. Deep neural network based denoising auto-encoders are trained to improve the OCR quality. We train a blind model that works on different noise levels of scanned text documents. Results are shown for blurring and watermark noise removal from noisy scanned documents.,https://openreview.net/pdf/9bebab53671ff990f726065d3d10090924ac8e79.pdf,stupidity,"['Mehrdad J. Gangeh', 'Sunil R. Tiyyagura', 'Sridhar V. Dasaratha', 'Hamid Motahari', 'Nigel P. Duffy']",NeurIPS.cc,2019,Workshop
https://openreview.net/forum?id=Hyx3f65qLS,SVDocNet: Spatially Variant U-Net for Blind Document Deblurring,"['Blind Document Deblurring', 'Neural Networks', 'Deep Learning']","Blind document deblurring is a fundamental task in the field of document processing and restoration, having wide enhancement applications in optical character recognition systems, forensics, etc. Since this problem is highly ill-posed, supervised and unsupervised learning methods are well suited for this application. Using various techniques, extensive work has been done on natural-scene deblurring. However, these extracted features are not suitable for document images. We present SVDocNet, an end-to-end trainable U-Net based spatial recurrent neural network (RNN) for blind document deblurring where the weights of the RNNs are determined by different convolutional neural networks (CNNs). This network achieves state of the art performance in terms of both quantitative measures and qualitative results.",https://openreview.net/pdf/165bbb9e99aabee618001c795ccb5cc65afce903.pdf,stupidity,"['Bharat Mamidibathula', 'Prabir Kumar Biswas']",NeurIPS.cc,2019,Workshop
https://openreview.net/forum?id=Hkx0zpccLr,Information Extraction from Text Regions with Complex Tabular Structure,[],"Recent innovations have improved layout analysis of document images, significantly improving our ability to identify text and non-text regions. However, extracting information from within text regions remains quite challenging because the text region may have a complex structure. In this paper, we present a new dataset with complex text structure, and propose new methods to robustly retrieve information from the complex text region.",https://openreview.net/pdf/100491eb27a4c2a5f91687b4b140dd8f2a0d40f2.pdf,stupidity,"['Kaixuan Zhang', 'Zejiang Shen', 'Jie Zhou', 'Melissa Dell']",NeurIPS.cc,2019,Workshop
https://openreview.net/forum?id=H1gsGaq9US,BERTgrid: Contextualized Embedding for 2D Document Representation and Understanding,"['document representation', 'contextualized embedding', 'information extraction from documents', 'tabulated data recognition and extraction', 'document intelligence']","For understanding generic documents, information like font sizes, column layout, and generally the positioning of words may carry semantic information that is crucial for solving a downstream document intelligence task. Our novel BERTgrid, which is based on Chargrid by Katti et al. (2018), represents a document as a grid of contextualized word piece embedding vectors, thereby making its spatial structure and semantics accessible to the processing neural network. The contextualized embedding vectors are retrieved from a BERT language model. We use BERTgrid in combination with a fully convolutional network on a semantic instance segmentation task for extracting fields from invoices. We demonstrate its performance on tabulated line item and document header field extraction.",https://openreview.net/pdf/e57e1023afebbc1a72ceba87859aa523c66ceaa7.pdf,stupidity,"['Timo I. Denk', 'Christian Reisswig']",NeurIPS.cc,2019,Workshop
https://openreview.net/forum?id=BkxiG6qqIr,CrossLang: the system of cross-lingual plagiarism detection,"['cross-lingual plagiarism detection', 'paraphrase detection']","Plagiarism and text reuse become more available with the Internet development. Therefore it is important to check scientific papers for the fact of cheating, especially in Academia. Existing systems of plagiarism detection show the good performance and have a huge source databases. Thus now it is not enough just to copy the text as is from the source document to get the original work. Therefore, another type of plagiarism become popular -- cross-lingual plagiarism. We present a CrossLang system for such kind of plagiarism detection for English-Russian language pair.",https://openreview.net/pdf/2674947f04ea7b4bbfe9c6851f4f13c1e6f92d0e.pdf,stupidity,"['Oleg Bakhteev', 'Alexandr Ogaltsov', 'Andrey Khazov', 'Kamil Safin', 'Rita Kuznetsova']",NeurIPS.cc,2019,Workshop
https://openreview.net/forum?id=BJx5zpc58r,Repurposing Decoder-Transformer Language Models for Abstractive Summarization,"['summarization', 'language models', 'attention', 'transformers']","Neural network models have shown excellent fluency and performance when applied to abstractive summarization. Many approaches to neural abstractive summarization involve the introduction of significant inductive bias, such as pointer-generator architectures, coverage, and partially extractive procedures, designed to mimic human summarization. We show that it is possible to attain competitive performance by instead directly viewing summarization as language modeling. We introduce a simple procedure built upon pre-trained decoder-transformers to obtain competitive ROUGE scores using a language modeling loss alone, with no beam-search or other decoding-time optimization, and instead rely on efficient nucleus sampling and greedy decoding.",https://openreview.net/pdf/5b123de11c7a61ba1a980ffe1ac6cc20ba06aeaa.pdf,stupidity,"['Luke de Oliveira', 'Alfredo Láinez Rodrigo']",NeurIPS.cc,2019,Workshop
https://openreview.net/forum?id=BJgAGp5qLH,On Domain Transfer When Predicting Intent in Text,"['text classification', 'transfer learning', 'enterprise text']","In many domains, especially enterprise text analysis, there is an abundance of data which can be used for the development of new AI-powered intelligent experiences to improve people's productivity. However, there are strong-guarantees of privacy which prevent broad sampling and  labeling of personal text data to learn or evaluate models of interest. Fortunately, in some cases like enterprise email, manual annotation is possible on certain public datasets. The hope is that models trained on these public datasets would perform well on the target private datasets of interest. In this paper, we study the challenges of transferring information from one email dataset to another, for predicting user intent. In particular, we present approaches to characterizing the transfer gap in text corpora from both an intrinsic and extrinsic point-of-view, and evaluate several proposed methods in the literature for bridging this gap. We conclude with raising issues for further discussion in this arena.",https://openreview.net/pdf/bbbc48b7282d0910bae11ff9ad4a38e6d3c2d9e1.pdf,stupidity,"['Petar Stojanov', 'Ahmed Hassan Awadallah', 'Paul Bennett', 'Saghar Hosseini']",NeurIPS.cc,2019,Workshop
https://openreview.net/forum?id=B1x6fa95UH,Neural Contract Element Extraction Revisited,"['contract element extraction', 'sequence labeling']","We investigate contract element extraction. We show that LSTM-based encoders perform better than dilated CNNs, Transformers, and BERT in this task. We also find that domain-specific WORD2VEC embeddings outperform generic pre-trained GLOVE embeddings. Morpho-syntactic features in the form of POS tag and token shape embeddings, as well as context-aware ELMO embeddings do not improve performance. Several of these observations contradict choices or findings of previous work on contract element extraction and generic sequence labeling tasks, indicating that contract element extraction requires careful task-specific choices.",https://openreview.net/pdf/96ea7d6b6746a1fcc6c6b76287a631fa7f65ae2f.pdf,stupidity,"['Ilias Chalkidis', 'Manos Fergadiotis', 'Prodromos Malakasiotis', 'Ion Androutsopoulos']",NeurIPS.cc,2019,Workshop
https://openreview.net/forum?id=B1eozp5c8r,From Stroke to Finite Automata: An Offline Recognition Approach,[]," A major challenge in making online education easier and more effective lies in developing automatic recognition, interpretation, and grading systems that can provide meaningful feedback to lecturers and students. Formal Languages and Automata Theory is a major module for many computer science and computing programmes worldwide. In such a module, students are taught how to design a finite state machine to recognise words in any given language. Despite the wide acceptance of this module by most universities across the globe, most students find this module difficult, boring and too abstract. Several research has been conducted on how to make this module interesting, but there still exist some gap. In this work, we propose and implement a system that assistant learners in learning this module. The system is in two units: unit one focus on offline recognition of hand-drawn finite automata diagram and the second unit focus on the tutor system. The system produced a 97% recognition rate. In future work, we intend to use formal grammars (second unit) to represent the recognised FA components, this will be used to automatically parse the output of the recognition system to determine if valid FA has been drawn.",https://openreview.net/pdf/38ef439ea57a6254d205434021b7ce282b430299.pdf,stupidity,['Kehinde Aruleba'],NeurIPS.cc,2019,Workshop
https://openreview.net/forum?id=rylt7mFU8S,Additive function approximation in the brain,"['sparse networks', 'random features', 'associative learning']","Many biological learning systems such as the mushroom body, hippocampus, and cerebellum are built from sparsely connected networks of neurons. For a new understanding of such networks, we study the function spaces induced by sparse random features and characterize what functions may and may not be learned. A network with d inputs per neuron is found to be equivalent to an additive model of order d, whereas with a degree distribution the network combines additive terms of different orders. We identify three specific advantages of sparsity: additive function approximation is a powerful inductive bias that limits the curse of dimensionality, sparse networks are stable to outlier noise in the inputs, and sparse random features are scalable. Thus, even simple brain architectures can be powerful function approximators. Finally, we hope that this work helps popularize kernel theories of networks among computational neuroscientists.",https://openreview.net/pdf/59a2078935118b0acaf69428b3aed8622c45ca5f.pdf,stupidity,['Kameron Decker Harris'],NeurIPS.cc,2019,Workshop
https://openreview.net/forum?id=rylq7mF8IS,Local Unsupervised Learning for Image Analysis,"['hebbian learning', 'local learning', 'orientation selectivity']","We use a recently proposed biologically plausible local unsupervised training algorithm (Krotov & Hopfield, PNAS 2019) for learning convolutional filters from CIFAR-10 images. These filters combined with patch normalization and very steep non-linearities result in a good classification accuracy for shallow networks trained locally, as opposed to end-to-end. The filters learned by our algorithm contain both orientation selective units and unoriented color units, resembling the responses of pyramidal neurons located in the cytochrome oxidase  “interblob” and “blob” regions in the primary visual cortex of primates. It is  shown that convolutional networks with patch normalization significantly outperform standard convolutional networks on the task of recovering the original classes when shadows are superimposed on top of standard CIFAR-10 images. Patch normalization approximates the retinal adaptation to the mean light intensity, important for human vision. All these results taken together suggest a possibility that local unsupervised training might be a useful tool for learning general representations (without specifying the task) directly from unlabeled data. ",https://openreview.net/pdf/e319631c897864ca179b60d761f9b469b10e505d.pdf,stupidity,"['Leopold Grinberg', 'John Hopfield', 'Dmitry Krotov']",NeurIPS.cc,2019,Workshop
https://openreview.net/forum?id=rylU4mtUIS,Brain-inspired Robust Vision using Convolutional Neural Networks with Feedback,"['generative models', 'brain-inspired', 'robust vision']","Humans have the remarkable ability to correctly classify images despite possible degradation. Many studies have suggested that this hallmark of human vision results from the interaction between feedforward signals from bottom-up pathways of the visual cortex and feedback signals provided by top-down pathways. Motivated by such interaction, we propose a new neuro-inspired model, namely Convolutional Neural Networks with Feedback (CNN-F). CNN-F extends CNN with a feedback generative network, combining bottom-up and top-down inference to perform approximate loopy belief propagation.  We show that CNN-F's iterative inference allows for disentanglement of latent variables across layers. We validate the advantages of CNN-F over the baseline CNN. Our experimental results suggest that the CNN-F is more robust to image degradation such as pixel noise, occlusion, and blur.  Furthermore, we show that the CNN-F is capable of restoring original images from the degraded ones with high reconstruction accuracy while introducing negligible artifacts.",https://openreview.net/pdf/727e14d93f702e3dc3ad6a65041a132921f4241d.pdf,stupidity,"['Yujia Huang', 'Sihui Dai', 'Tan Nguyen', 'Pinglei Bao', 'Doris Y. Tsao', 'Richard G. Baraniuk', 'Anima Anandkumar']",NeurIPS.cc,2019,Workshop
